4286,3623,False,6.095325000000000
3039,3045,False,5.7907070000000003
3700,85984,False,5.796366000000000,,,,
27925,41677,False,8.446583000000000,,,,,
2420,2420,True,8.629579000000000,,,,,
3004,3004,True,8.498189999999999,,,,,
3063,3063,True,8.603266000000000,,,,,
18654,18654,True,8.471411000000000,,,,,
3046,3003,False,8.65807800000000,,,,,
3039,3298,False,8.55620800000000,,,,,
6143,6143,True,8.569924000000000,,,,,
3038,3038,True,8.879977000000000,,,,,
2420,2420,True,8.517497000000001,,,,,
3005,3004,False,8.418714000000000,,,,,
3063,3046,False,8.54972800000000,,,,,
41677,41677,True,8.574911000000000,,,,,
3020,3010,False,8.58612300000000,,,,,
3659,3659,True,8.727831999999999,,,,,
27925,27925,True,8.730316999999999,,,,,
4274,4274,True,8.51191500000000,,,,,
99301,3298,False,8.777115999999999,,,,,
43857,43857,True,8.618871000000000,,,,,
4490,4490,True,8.876339000000000,,,,,
85984,85984,True,8.661383000000001,,,,,
15672,15672,True,8.821168000000000,,,,,
3622,3622,True,8.759281000000000,,,,,
41677,41677,True,8.66832200000000,,,,,
4490,2357,False,8.550293999999999,,,,,
3068,33909,False,8.646955000000000,,,,,
3062,3062,True,8.686064999999999,,,,,
3046,3002,False,8.627558000000001,,,,,
2357,2357,True,8.618385999999999,,,,,
3040,3040,True,8.659052000000001,,,,,
54200,54200,True,8.49726400000000,,,,,
3070,3070,True,8.439897999999999,,,,,
3046,3045,False,8.603490000000001,,,,,
3037,3037,True,8.899932000000000,,,,,
2357,3046,False,8.676527999999999,,,,,
3046,3003,False,8.743404999999999,,,,,
3040,3040,True,8.525705000000000,,,,,
3005,3005,True,8.529161999999999,,,,,
27925,3068,False,8.503864999999999,,,,,
3024,3024,True,8.550530000000000,,,,,
3068,43093,False,8.642141000000001,,,,,
3046,3039,False,8.598815000000000,,,,,
3020,3010,False,8.639272999999999,,,,,
3020,3020,True,9.51825500000000,,,,,
3021,3021,True,8.531053999999999,,,,,
6143,6143,True,8.52211300000000,,,,,
3659,4150,False,8.737098000000000,,,,,
3004,3023,False,8.603282999999999,,,,,
18654,18654,True,8.5179920000000,,,,,
43093,43093,True,8.709635000000000,,,,,
33909,3022,False,8.670788999999999,,,,,
3298,3038,False,8.597642000000000,,,,,
2780,43093,False,8.578868999999999,,,,,
2420,2420,True,8.677678999999999,,,,,
41677,41677,True,8.577070000000001,,,,,
3675,3675,True,8.579198999999999,,,,,
3022,33909,False,8.4393790000000,,,,,
3039,3045,False,8.710495000000000,,,,,
18654,18654,True,8.453737000000000,,,,,
33909,33909,True,8.550013000000000,,,,,
3069,3070,False,8.44122100000000,,,,,
3298,3298,True,8.702603999999999,,,,,
4286,3038,False,8.531616000000000,,,,,
3046,3003,False,8.865760999999999,,,,,
54200,54200,True,8.724650000000000,,,,,
41678,41678,True,8.55715800000000,,,,,
3622,3622,True,8.85529100000000,,,,,
2780,43093,False,8.631925000000001,,,,,
3002,3002,True,8.800217000000000,,,,,
2780,2780,True,8.703517000000000,,,,,
4150,6632,False,8.741603000000000,,,,,
3659,4490,False,8.855373999999999,,,,,
3022,33909,False,8.72066900000000,,,,,
3037,3002,False,8.861129999999999,,,,,
3068,3023,False,8.53085400000000,,,,,
3038,3002,False,8.751675000000001,,,,,
3045,3039,False,8.635623000000001,,,,,
41678,6143,False,8.743085000000001,,,,,
3001,3001,True,8.89278800000000,,,,,
3046,3046,True,8.880162000000000,,,,,
3298,3298,True,8.740912000000000,,,,,
3038,3038,True,8.700435000000001,,,,,
3003,3046,False,8.913520999999999,,,,,
3002,3298,False,8.74535600000000,,,,,
4274,4274,True,8.436779000000000,,,,,
43093,2780,False,8.876326000000001,,,,,
3005,3005,True,8.667018000000001,,,,,
3038,4286,False,8.767998000000000,,,,,
3024,54200,False,8.772373999999999,,,,,
43857,43857,True,8.499972000000000,,,,,
41677,41677,True,8.489979999999999,,,,,
3069,3069,True,8.435746000000000,,,,,
4490,4490,True,8.841525000000001,,,,,
41677,41677,True,8.736402000000000,,,,,
18654,18654,True,8.73171300000000,,,,,
43857,41677,False,8.507042000000000,,,,,
4286,54200,False,8.522383000000000,,,,,
3068,3069,False,8.477346000000001,,,,,
3659,3659,True,8.953726000000000,,,,,
27925,14719,False,8.6676190000000,,,,,
3010,3659,False,8.578616999999999,,,,,
4286,4286,True,8.818979000000001,,,,,
41677,41677,True,8.608288000000000,,,,,
3003,3046,False,8.700100000000001,,,,,
3001,3037,False,8.675426000000000,,,,,
3622,3622,True,8.588730000000000,,,,,
3020,3020,True,8.580634999999999,,,,,
2780,2780,True,8.440229000000000,,,,,
18654,18654,True,8.649615000000001,,,,,
3002,99301,False,8.675568000000000,,,,,
43093,2780,False,8.589081999999999,,,,,
4286,33909,False,8.565391999999999,,,,,
99301,99301,True,8.759928000000000,,,,,
3038,3038,True,8.642424999999999,,,,,
99301,3675,False,8.792797000000000,,,,,
2357,3039,False,8.7808360000000,,,,,
99301,3675,False,8.943485000000001,,,,,
3037,3037,True,8.825778000000000,,,,,
4286,3623,False,8.729881000000001,,,,,
43857,43857,True,8.540397000000000,,,,,
3023,3023,True,8.630006000000000,,,,,
3022,85984,False,8.578541000000000,,,,,
2420,3069,False,8.469345000000001,,,,,
3700,3700,True,8.721394000000000,,,,,
3062,3062,True,8.677603000000000,,,,,
27925,3070,False,8.566739000000000,,,,,
3020,3020,True,9.031492000000000,,,,,
3700,3700,True,8.79839000000000,,,,,
3020,3001,False,8.915981000000000,,,,,
3010,3659,False,8.85366200000000,,,,,
15672,3040,False,8.606225000000000,,,,,
41677,6632,False,8.691495000000000,,,,,
43857,43857,True,8.718420000000000,,,,,
3004,3004,True,8.544055999999999,,,,,
3675,99301,False,8.908640000000000,,,,,
3038,3038,True,8.837410000000000,,,,,
15672,3004,False,8.45202100000000,,,,,
3298,3298,True,8.688770000000000,,,,,
2357,2420,False,8.648859000000000,,,,,
3001,3038,False,8.704024000000000,,,,,
4150,4150,True,8.506385000000000,,,,,
3040,3040,True,8.71387000000000,,,,,
3005,3005,True,8.761277000000000,,,,,
85984,3023,False,8.608620000000000,,,,,
3623,6632,False,8.53560200000000,,,,,
3046,3039,False,8.683388000000001,,,,,
2420,14719,False,8.678760000000000,,,,,
4274,4274,True,8.68796200000000,,,,,
3021,3021,True,8.725543999999999,,,,,
6632,6632,True,8.724157000000000,,,,,
3045,3045,True,8.787181000000000,,,,,
3063,3063,True,8.80833400000000,,,,,
3037,3020,False,9.053806000000000,,,,,
3040,3040,True,8.768547999999999,,,,,
3040,3040,True,8.760172000000001,,,,,
3037,3020,False,8.815058000000001,,,,,
3002,3002,True,8.911965000000000,,,,,
3700,3700,True,8.800457000000000,,,,,
41677,41677,True,8.788899000000001,,,,,
3068,3068,True,8.78697900000000,,,,,
3298,4286,False,8.867426999999999,,,,,
27925,27925,True,8.756380999999999,,,,,
3046,3045,False,8.720935000000001,,,,,
85984,85984,True,8.792237999999999,,,,,
3005,3005,True,8.70463500000000,,,,,
3023,3794,False,8.708648000000000,,,,,
2780,43093,False,8.515043000000000,,,,,
4286,4286,True,8.793694000000000,,,,,
3038,3038,True,8.768407000000000,,,,,
3037,3037,True,8.681728000000000,,,,,
3005,3062,False,8.500120000000001,,,,,
2780,2780,True,8.674783000000000,,,,,
3675,3675,True,8.840723000000001,,,,,
3622,3622,True,8.737000000000000,,,,,
3794,3794,True,8.747681000000000,,,,,
41677,41677,True,8.485268000000000,,,,,
54200,54200,True,8.428739999999999,,,,,
3063,3063,True,8.812616999999999,,,,,
3062,3062,True,8.708740000000001,,,,,
3003,3003,True,8.979965999999999,,,,,
4490,4490,True,8.843111000000000,,,,,
3623,3623,True,8.721513000000000,,,,,
4490,4490,True,8.670099000000000,,,,,
6143,6143,True,8.770068000000000,,,,,
54200,3024,False,8.69075900000000,,,,,
3038,3037,False,8.839076000000000,,,,,
3004,3004,True,8.560746999999999,,,,,
99301,99301,True,8.844428000000001,,,,,
18654,18654,True,8.560859000000001,,,,,
3045,3039,False,8.624393000000000,,,,,
3045,3004,False,8.593124000000000,,,,,
3002,3020,False,8.828431000000000,,,,,
3023,3794,False,8.54487700000000,,,,,
3063,3003,False,8.694813999999999,,,,,
3023,3023,True,8.800416000000000,,,,,
3003,3039,False,8.57920000000000,,,,,
3070,3070,True,8.460952000000001,,,,,
43093,43093,True,8.470554000000000,,,,,
2780,3070,False,8.478054999999999,,,,,
3040,3040,True,8.687685000000000,,,,,
3020,3037,False,8.913459000000000,,,,,
3037,3037,True,8.649868000000000,,,,,
3010,3010,True,8.6392080000000,,,,,
3039,3039,True,8.830425999999999,,,,,
3298,4286,False,8.918511000000001,,,,,
3024,3024,True,8.761035000000000,,,,,
41678,41678,True,8.757253000000000,,,,,
14719,3069,False,8.610198000000000,,,,,
2420,15672,False,8.720140000000001,,,,,
3021,3021,True,8.588450999999999,,,,,
43857,43857,True,8.79343600000000,,,,,
3010,3063,False,8.793138000000001,,,,,
18654,18654,True,8.593831000000000,,,,,
3001,3001,True,8.79380800000000,,,,,
3023,3023,True,8.760327000000000,,,,,
3068,3068,True,8.572562000000000,,,,,
3001,3001,True,8.76060700000000,,,,,
3038,3039,False,8.561239000000000,,,,,
41677,41677,True,8.514929000000000,,,,,
3005,3005,True,8.752329000000000,,,,,
3024,3070,False,8.571009999999999,,,,,
4150,4150,True,8.531082000000000,,,,,
18654,18654,True,8.498241000000000,,,,,
3020,3010,False,8.77044100000000,,,,,
3010,3020,False,8.710971000000001,,,,,
2780,2780,True,8.57775300000000,,,,,
3022,3022,True,8.679733000000001,,,,,
3021,3021,True,8.849482000000000,,,,,
4150,43857,False,8.740667999999999,,,,,
3700,3004,False,8.748601000000001,,,,,
3005,3062,False,8.586396000000001,,,,,
2357,3003,False,8.641401999999999,,,,,
3024,3024,True,8.613607000000000,,,,,
4150,4150,True,8.741788000000000,,,,,
2780,2780,True,8.808977000000001,,,,,
14719,3068,False,8.716006999999999,,,,,
3700,3004,False,8.809361000000001,,,,,
33909,3022,False,8.780771000000000,,,,,
3070,3070,True,8.741121000000000,,,,,
43857,3069,False,8.799573000000001,,,,,
3622,3622,True,8.775015000000000,,,,,
3298,3038,False,8.69899900000000,,,,,
3024,3024,True,8.473990000000001,,,,,
2420,2420,True,8.561189000000001,,,,,
3675,3675,True,9.007135000000000,,,,,
3040,3040,True,8.749338000000000,,,,,
3659,3622,False,8.58242400000000,,,,,
4274,4274,True,8.459239000000000,,,,,
43093,43093,True,8.528396000000001,,,,,
3062,3062,True,8.734019999999999,,,,,
3069,43093,False,8.691278000000001,,,,,
3002,3002,True,8.913148000000000,,,,,
43093,43093,True,8.544178000000000,,,,,
4274,4274,True,8.713919000000001,,,,,
3040,3040,True,8.781034000000000,,,,,
3038,3038,True,8.611923000000001,,,,,
3046,3659,False,8.831578000000000,,,,,
3023,3062,False,8.57844900000000,,,,,
3063,3063,True,8.829610000000001,,,,,
3021,3021,True,8.819813000000000,,,,,
54200,54200,True,8.753885000000000,,,,,
33909,33909,True,8.744534000000000,,,,,
3010,4490,False,8.602638000000001,,,,,
3039,3040,False,8.572108999999999,,,,,
6143,6143,True,8.734254999999999,,,,,
3021,3623,False,8.521043000000001,,,,,
3045,3045,True,8.817307000000000,,,,,
3659,3659,True,8.897947000000000,,,,,
3794,3623,False,8.631404000000000,,,,,
4490,3040,False,8.553571000000000,,,,,
3659,3659,True,8.704330000000001,,,,,
3794,3023,False,8.793893000000001,,,,,
15672,15672,True,8.850019000000000,,,,,
3046,3003,False,8.857801000000000,,,,,
3062,3062,True,8.51684800000000,,,,,
3700,3004,False,8.634964000000000,,,,,
85984,3069,False,8.50552800000000,,,,,
2420,2420,True,8.511532000000001,,,,,
3020,3020,True,8.673218000000000,,,,,
3063,3003,False,8.59333900000000,,,,,
3001,3003,False,8.546692999999999,,,,,
4274,4274,True,8.43607200000000,,,,,
3020,3020,True,8.694637999999999,,,,,
41678,41678,True,8.532873000000000,,,,,
3038,3622,False,8.5674470000000,,,,,
18654,18654,True,8.470674000000001,,,,,
3063,3040,False,8.494555999999999,,,,,
4274,4274,True,8.4435720000000,,,,,
3003,3003,True,8.54927700000000,,,,,
3022,3623,False,8.524269000000000,,,,,
4274,4274,True,8.60745100000000,,,,,
3005,3005,True,8.52469800000000,,,,,
3022,33909,False,8.578180000000000,,,,,
85984,6632,False,8.492473000000000,,,,,
3022,3022,True,8.453492000000001,,,,,
3063,3063,True,8.591830000000000,,,,,
2357,2420,False,8.64574900000000,,,,,
6143,6143,True,8.499454000000000,,,,,
4150,4150,True,8.538031000000000,,,,,
3039,2357,False,8.6194430000000,,,,,
3062,3062,True,8.404023000000000,,,,,
3069,3023,False,8.4732990000000,,,,,
3700,3700,True,8.521832000000000,,,,,
3001,2357,False,8.702176000000000,,,,,
6143,6143,True,8.580216999999999,,,,,
14719,14719,True,8.506327000000001,,,,,
3004,3700,False,8.63938000000000,,,,,
3298,33909,False,8.572911000000000,,,,,
3038,3038,True,8.602105000000000,,,,,
3070,3070,True,8.448805999999999,,,,,
99301,99301,True,8.805733999999999,,,,,
2420,3623,False,8.516246000000001,,,,,
3023,3069,False,8.459025000000000,,,,,
3298,3298,True,8.674614999999999,,,,,
4286,4286,True,8.5549480000000,,,,,
43857,43857,True,8.460398000000000,,,,,
33909,33909,True,8.521782999999999,,,,,
3040,2420,False,8.633414000000000,,,,,
3024,54200,False,8.407928000000000,,,,,
33909,3004,False,8.512096000000000,,,,,
3024,3070,False,8.461055000000000,,,,,
3024,3024,True,8.48164400000000,,,,,
3063,3063,True,8.535121999999999,,,,,
3046,2357,False,8.631805000000000,,,,,
3005,3005,True,8.493622000000000,,,,,
3794,3069,False,8.464404000000000,,,,,
3021,3039,False,8.652139999999999,,,,,
3700,3700,True,8.522067000000000,,,,,
4274,4274,True,8.499988000000000,,,,,
3794,3794,True,8.440823999999999,,,,,
6143,6143,True,8.567864000000000,,,,,
2357,3046,False,8.530601000000001,,,,,
3070,3070,True,8.475825000000000,,,,,
3794,3794,True,8.497949999999999,,,,,
3003,2357,False,8.6375250000000,,,,,
33909,3023,False,8.513749000000001,,,,,
85984,3794,False,8.445283000000000,,,,,
41677,18654,False,8.611105000000000,,,,,
3002,3021,False,8.627962999999999,,,,,
43857,43857,True,8.505633000000000,,,,,
41677,41677,True,8.404325000000000,,,,,
14719,2420,False,8.659483000000000,,,,,
43857,43857,True,8.458359000000000,,,,,
3002,3002,True,8.651643000000000,,,,,
3024,3024,True,8.445435000000000,,,,,
3659,3659,True,8.734646000000000,,,,,
54200,54200,True,8.502103000000000,,,,,
3046,3046,True,8.597612000000000,,,,,
33909,33909,True,8.545578000000001,,,,,
6143,6143,True,8.526555000000000,,,,,
54200,6632,False,8.467430000000000,,,,,
3024,3024,True,8.484709000000001,,,,,
6143,6143,True,8.678514000000000,,,,,
3070,3070,True,8.462164000000000,,,,,
3063,3063,True,8.557307000000000,,,,,
3069,3069,True,8.532767000000000,,,,,
3002,3298,False,8.631439000000000,,,,,
3020,3037,False,8.74542200000000,,,,,
3005,3005,True,8.613113000000000,,,,,
3021,3022,False,8.489604000000000,,,,,
3022,3069,False,8.81949800000000,,,,,
54200,54200,True,8.499283999999999,,,,,
3039,3039,True,8.659336000000000,,,,,
3045,3045,True,8.557655000000000,,,,,
3020,3037,False,8.634188000000000,,,,,
41677,3070,False,8.61406400000000,,,,,
3063,3063,True,8.66914700000000,,,,,
6632,3022,False,8.550307000000000,,,,,
14719,14719,True,8.499234000000000,,,,,
85984,3794,False,8.512572000000000,,,,,
18654,18654,True,8.492649999999999,,,,,
4150,41677,False,8.479485000000000,,,,,
43857,43857,True,8.50140600000000,,,,,
54200,18654,False,8.535056000000001,,,,,
3039,3039,True,8.545356999999999,,,,,
14719,3068,False,8.457865000000000,,,,,
3037,3037,True,8.724477000000000,,,,,
3001,3037,False,8.68666400000000,,,,,
33909,3022,False,8.460944000000000,,,,,
3004,3004,True,8.524967999999999,,,,,
3070,3070,True,8.556314000000000,,,,,
27925,43093,False,8.518165000000000,,,,,
3024,3070,False,8.455918000000000,,,,,
6143,6143,True,8.635702999999999,,,,,
4286,4286,True,8.589104000000001,,,,,
3623,3021,False,8.462173000000000,,,,,
18654,18654,True,8.47822900000000,,,,,
6632,27925,False,8.558690000000000,,,,,
41678,41678,True,8.558202000000000,,,,,
3003,3046,False,8.567709000000001,,,,,
3002,3002,True,8.735296000000000,,,,,
41678,3700,False,8.520801000000001,,,,,
6143,6143,True,8.510623000000001,,,,,
3040,3040,True,8.58319900000000,,,,,
2357,6143,False,8.72672200000000,,,,,
3675,3675,True,8.697471000000000,,,,,
3069,3068,False,8.471161000000000,,,,,
3623,3623,True,8.526754000000000,,,,,
3794,3023,False,8.475462000000000,,,,,
3063,3063,True,8.502444000000001,,,,,
3005,3005,True,8.553849000000000,,,,,
54200,3024,False,8.476856000000000,,,,,
3004,3700,False,8.51985800000000,,,,,
6632,6632,True,8.460326999999999,,,,,
3023,3794,False,8.497915000000001,,,,,
3037,3037,True,8.638825000000001,,,,,
3024,54200,False,8.472353000000000,,,,,
3794,3794,True,8.46349800000000,,,,,
3623,3021,False,8.51769800000000,,,,,
3010,3010,True,8.578246000000000,,,,,
3068,3068,True,8.547209000000001,,,,,
4274,4274,True,8.446446000000000,,,,,
3045,3037,False,8.517144000000000,,,,,
2420,43093,False,8.459808000000001,,,,,
3005,3005,True,8.48737400000000,,,,,
3022,33909,False,8.497092000000000,,,,,
3005,43857,False,8.454713000000000,,,,,
3045,2357,False,8.5289890000000,,,,,
6632,6632,True,8.501481999999999,,,,,
3010,3010,True,8.638444000000000,,,,,
3004,3039,False,8.534653000000000,,,,,
3022,3022,True,8.486388000000000,,,,,
3002,3002,True,8.643079000000000,,,,,
3020,3020,True,8.512039000000000,,,,,
3068,14719,False,8.441112000000000,,,,,
3068,33909,False,8.589710000000000,,,,,
4274,4274,True,8.44039500000000,,,,,
2780,43093,False,8.464226000000000,,,,,
3659,3659,True,8.67600700000000,,,,,
3001,3001,True,8.640862000000000,,,,,
85984,3794,False,8.587190000000000,,,,,
3045,3039,False,8.662988000000000,,,,,
3700,3700,True,8.508960999999999,,,,,
3022,3022,True,8.533693000000000,,,,,
3068,3069,False,8.500519000000001,,,,,
3063,3063,True,8.52152200000000,,,,,
3068,33909,False,8.555057000000000,,,,,
3037,3001,False,8.798380999999999,,,,,
3039,3039,True,8.60917400000000,,,,,
3004,3004,True,8.493554000000000,,,,,
2357,2357,True,8.55415700000000,,,,,
3046,3046,True,8.5576490000000,,,,,
3675,3675,True,8.630094000000000,,,,,
18654,18654,True,8.508837000000000,,,,,
3045,3045,True,8.552622000000000,,,,,
3700,3010,False,8.505162000000000,,,,,
3024,3024,True,8.473857000000001,,,,,
6632,6632,True,8.606347000000000,,,,,
3023,3794,False,8.49647300000000,,,,,
4150,4150,True,8.464691000000000,,,,,
14719,3068,False,8.596925000000001,,,,,
3062,3062,True,8.436764000000000,,,,,
3070,3070,True,8.432824999999999,,,,,
3659,3010,False,8.632842999999999,,,,,
3063,2357,False,8.61717900000000,,,,,
3001,3001,True,8.764357000000000,,,,,
14719,14719,True,8.506138999999999,,,,,
3675,4286,False,8.560328999999999,,,,,
14719,14719,True,8.483140000000001,,,,,
3039,3039,True,8.526756000000001,,,,,
43857,43857,True,8.715888000000000,,,,,
43093,43093,True,8.496301000000001,,,,,
3024,3024,True,8.495065000000000,,,,,
27925,14719,False,8.562647999999999,,,,,
99301,99301,True,8.723271000000000,,,,,
3045,3045,True,8.561660000000000,,,,,
3001,3037,False,8.900071000000001,,,,,
3298,4286,False,8.641677000000000,,,,,
85984,85984,True,8.505295000000000,,,,,
41677,41677,True,9.086610000000000,,,,,
54200,54200,True,8.432520999999999,,,,,
3070,3024,False,8.481902000000000,,,,,
15672,15672,True,8.437003000000001,,,,,
3045,3003,False,8.550654000000000,,,,,
43093,43093,True,8.499264000000000,,,,,
2357,14719,False,8.56397500000000,,,,,
3004,3700,False,8.465591000000000,,,,,
33909,3700,False,8.524497999999999,,,,,
3068,3068,True,8.52667800000000,,,,,
3045,3039,False,8.553279000000000,,,,,
3623,3623,True,8.50129700000000,,,,,
3039,3039,True,8.552706000000001,,,,,
3068,3068,True,8.460233000000001,,,,,
3002,3002,True,8.643983000000000,,,,,
15672,15672,True,8.49141800000000,,,,,
43857,43857,True,8.583399000000000,,,,,
85984,3023,False,8.463741000000001,,,,,
3623,3023,False,8.435205000000000,,,,,
3298,3298,True,8.631980000000000,,,,,
3022,3022,True,8.580323999999999,,,,,
3063,3063,True,8.570394000000000,,,,,
3063,3063,True,8.551117000000000,,,,,
3010,3010,True,8.58834500000000,,,,,
99301,99301,True,8.689265000000001,,,,,
3675,3675,True,8.632774000000000,,,,,
27925,27925,True,8.52745500000000,,,,,
2357,2357,True,8.547316000000000,,,,,
43857,6632,False,8.446967000000001,,,,,
43857,43857,True,8.705636999999999,,,,,
